"Group" "sort" "x" "y"
105 11 120.69029978 23.998293859
105 12 120.69010683 23.997422126
105 13 120.68989585 23.996130487
105 14 120.68969515 23.995421268
105 15 120.68951482 23.994863334
105 16 120.68955786 23.994524817
105 17 120.68971477 23.994154926
105 18 120.68988813 23.993841503
105 19 120.68982495 23.993100959
105 20 120.68982592 23.992694635
105 21 120.68984057 23.992026484
105 22 120.68986379 23.991694699
105 23 120.68992943 23.991408146
105 24 120.68986560 23.990940742
105 25 120.68985374 23.990439582
105 26 120.68981996 23.989732958
105 27 120.68986661 23.989107762
105 28 120.68991938 23.988807639
105 29 120.68979671 23.988608742
105 30 120.68955988 23.988301261
105 31 120.68947071 23.987513259
105 32 120.68923770 23.987092917
105 33 120.68927742 23.986795025
105 34 120.68974186 23.986567971
105 35 120.69034163 23.986192203
105 36 120.69068654 23.986055199
105 37 120.69077610 23.985784495
105 38 120.69087119 23.985123278
105 39 120.69110298 23.984511998
105 40 120.69118609 23.983918478
105 41 120.69104326 23.983798549
105 42 120.69032823 23.983833226
105 43 120.69017858 23.983744886
105 44 120.69013085 23.983284286
105 45 120.69006689 23.982866544
105 46 120.68998998 23.982412657
105 47 120.68987492 23.981599772
105 48 120.68998519 23.980498398
105 49 120.69010382 23.979819170
105 50 120.69064036 23.978325873
105 51 120.69105978 23.977902333
105 52 120.69178392 23.976994069
105 53 120.69200639 23.976549813
105 54 120.69221217 23.975958795
105 55 120.69213868 23.975416878
105 56 120.69181238 23.974585511
105 57 120.69182739 23.973761600
105 58 120.69271263 23.973212577
105 59 120.69280397 23.973093119
105 60 120.69284926 23.971799735
105 61 120.69222462 23.970714945
105 62 120.69201760 23.970285628
105 63 120.69159035 23.969555639
105 64 120.69132209 23.968988499
105 65 120.69138843 23.968403973
105 66 120.69078934 23.967499817
105 67 120.69038881 23.966903063
105 68 120.68999848 23.966602045
105 69 120.68917025 23.966440096
105 70 120.68862897 23.965958178
105 71 120.68836865 23.965675478
105 72 120.68814934 23.965383832
105 73 120.68785875 23.964471262
105 74 120.68708111 23.963072364
105 75 120.68694430 23.962315864
105 76 120.68702619 23.960702009
105 77 120.68732444 23.960086353
105 78 120.68739325 23.959436369
105 79 120.68771890 23.959175176
105 80 120.68823742 23.958763130
105 81 120.68842168 23.957856039
105 82 120.68920603 23.956956936
105 83 120.69032622 23.955954667
105 84 120.69154626 23.955760731
105 85 120.69180673 23.955521972
105 86 120.69180739 23.955246573
105 87 120.69217438 23.954956108
105 88 120.69269139 23.954521469
105 89 120.69307689 23.954059478
105 90 120.69356807 23.953703793
105 91 120.69416822 23.952772693
105 92 120.69511876 23.952009332
105 93 120.69560075 23.951570099
105 94 120.69649751 23.950226476
105 95 120.69680299 23.948789128
105 96 120.69739944 23.948435896
105 97 120.69823218 23.948067324
105 98 120.69879147 23.947914921
105 99 120.69958423 23.947902929
105 100 120.70039019 23.947893217
105 101 120.70084409 23.947844439
105 102 120.70116975 23.947547099
105 103 120.70143493 23.946719156
105 104 120.70161882 23.945859451
105 105 120.70195752 23.945501185
105 106 120.70241377 23.944953526
105 107 120.70250351 23.944511253
105 108 120.70279024 23.943717209
105 109 120.70339535 23.943052451
105 110 120.70400526 23.942365126
105 111 120.70469800 23.941770510
105 112 120.70504698 23.941540928
105 113 120.70540229 23.941157854
105 114 120.70511460 23.940629075
105 115 120.70499757 23.940382795
105 116 120.70485586 23.939856553
105 117 120.70483096 23.939330534
105 118 120.70517764 23.938891010
105 119 120.70522283 23.938459937
105 120 120.70493815 23.937958251
105 121 120.70479768 23.936822517
105 122 120.70479760 23.935440997
105 123 120.70495401 23.935238133
105 124 120.70572278 23.934332138
105 125 120.70653354 23.933588752
105 126 120.70778026 23.932545958
106 0 120.69473257 24.001350375
106 1 120.69476773 24.001702410
106 2 120.69488101 24.001921600
106 3 120.69532557 24.002265603
106 4 120.69563711 24.002491958
107 0 120.69458878 24.006596017
107 1 120.69450126 24.005938950
107 2 120.69386633 24.005041511
107 3 120.69365882 24.004790529
107 4 120.69358160 24.004456285
107 5 120.69356914 24.004205692
107 6 120.69352792 24.003645784
107 7 120.69354516 24.003370420
107 8 120.69374035 24.003309861
107 9 120.69413486 24.002931412
107 10 120.69416494 24.002290380
107 11 120.69405246 24.001795793
107 12 120.69435204 24.001557110
107 13 120.69473257 24.001350375
108 0 120.69663082 24.010252485
108 1 120.69670065 24.010733441
108 2 120.69686454 24.011381628
108 3 120.69699023 24.011817547
108 4 120.69681409 24.012264157
108 5 120.69666557 24.013053939
108 6 120.69678402 24.013562080
108 7 120.69707770 24.014077339
108 8 120.69728642 24.014477304
108 9 120.69770035 24.015396867
108 10 120.69805014 24.015959639
108 11 120.69829730 24.015948839
108 12 120.69849880 24.016150141
109 0 120.69806685 24.014395321
109 1 120.69875631 24.015055828
110 0 120.69849880 24.016150141
110 1 120.69841327 24.016402797
110 2 120.69748589 24.016728287
110 3 120.69709837 24.017057096
110 4 120.69689302 24.017381749
110 5 120.69670331 24.017717721
110 6 120.69656266 24.018094421
110 7 120.69663602 24.018708568
110 8 120.69662498 24.019288688
110 9 120.69663102 24.019724370
110 10 120.69685623 24.020496833
110 11 120.69693362 24.020770126
110 12 120.69710154 24.021212901
110 13 120.69765596 24.021900233
110 14 120.69781199 24.021911827
110 15 120.69794470 24.022171685
110 16 120.69803457 24.022625591
110 17 120.69806949 24.023000382
110 18 120.69782206 24.023119534
110 19 120.69810635 24.023919199
110 20 120.69848211 24.024493308
110 21 120.69864963 24.025175360
110 22 120.69873942 24.025735361
110 23 120.69898429 24.026645558
110 24 120.69961943 24.027576836
110 25 120.69985328 24.027685647
110 26 120.69990080 24.027706708
111 0 120.69904780 24.016519170
111 1 120.69849880 24.016150141
112 0 120.69987100 24.017604317
112 1 120.69981322 24.017089526
112 2 120.69959565 24.016858849
112 3 120.69945278 24.016738929
112 4 120.69924744 24.016598570
112 5 120.69890783 24.016211894
112 6 120.69832467 24.015339406
112 7 120.69816930 24.015052415
112 8 120.69783242 24.014548360
112 9 120.69741805 24.013820672
112 10 120.69728977 24.013043887
112 11 120.69726673 24.011800035
112 12 120.69708399 24.011395606
112 13 120.69694422 24.010677489
112 14 120.69683907 24.010191948
112 15 120.69676304 24.009932201
112 16 120.69654757 24.009665406
112 17 120.69576323 24.009659336
112 18 120.69539966 24.009480283
112 19 120.69522634 24.009186481
112 20 120.69485072 24.008059310
112 21 120.69460015 24.006659246
113 0 120.69827187 24.019869824
113 1 120.69788254 24.019523681
113 2 120.69753580 24.019028635
113 3 120.69742131 24.018466326
114 0 120.69740351 24.020030641
114 1 120.69770125 24.020593311
114 2 120.69785641 24.020975111
114 3 120.69798481 24.021704491
115 0 120.69988631 24.027484807
115 1 120.69962147 24.026831912
115 2 120.69949884 24.026459207
115 3 120.69944868 24.025635173
115 4 120.69941818 24.025145267
116 0 120.69989547 24.027706046
116 1 120.69990080 24.027706708
117 0 120.69990080 24.027706708
117 1 120.70046764 24.027777144
117 2 120.70123493 24.027767356
118 0 120.69710655 24.031723166
118 1 120.69741944 24.031400983
118 2 120.69764177 24.030850627
119 0 120.69547174 24.032670271
119 1 120.69549320 24.033015689
119 2 120.69554100 24.033785542
119 3 120.69543568 24.034347414
120 0 120.69744587 24.033432655
120 1 120.69765064 24.032642985
120 2 120.69810785 24.031761261
120 3 120.69816110 24.031257975
120 4 120.69830619 24.030368863
120 5 120.69838085 24.029971715
120 6 120.69877151 24.029692571
120 7 120.70001543 24.029166791
120 8 120.70055453 24.028795382
120 9 120.70142309 24.028302716
120 10 120.70115755 24.027950050
120 11 120.70046722 24.027957732
120 12 120.69990080 24.027706708
121 0 120.69659409 24.033954676
121 1 120.69675718 24.033580278
121 2 120.69710381 24.032892471
121 3 120.69726785 24.032111750
121 4 120.69710655 24.031723166
122 0 120.69543568 24.034347414
122 1 120.69573612 24.033774643
122 2 120.69590668 24.033165496
122 3 120.69622019 24.032581463
122 4 120.69663015 24.032266246
122 5 120.69710655 24.031723166
123 0 120.69543568 24.034347414
123 1 120.69546009 24.035004353
123 2 120.69552403 24.035446922
123 3 120.69604253 24.036210937
123 4 120.69609409 24.036427746
123 5 120.69592954 24.037091081
123 6 120.69601336 24.037574321
123 7 120.69637636 24.038028769
123 8 120.69725938 24.038676121
123 9 120.69776591 24.038986379
123 10 120.69802520 24.039320979
123 11 120.69817334 24.039759197
123 12 120.69909833 24.040469827
123 13 120.69954941 24.040779970
123 14 120.69971708 24.041211453
123 15 120.69971107 24.041482324
123 16 120.69961811 24.041622097
123 17 120.69935098 24.041811191
123 18 120.69921974 24.042095360
123 19 120.69915434 24.042144893
123 20 120.69905573 24.042399780
123 21 120.69877208 24.042559494
123 22 120.69851159 24.042667335
123 23 120.69815105 24.042858499
123 24 120.69802972 24.043172032
123 25 120.69774456 24.043774183
123 26 120.69739126 24.044084999
123 27 120.69667969 24.044401878
123 28 120.69627076 24.044656148
123 29 120.69552418 24.045223518
123 30 120.69482993 24.045617172
123 31 120.69417642 24.046907073
123 32 120.69416837 24.047710674
123 33 120.69412481 24.048780571
123 34 120.69421024 24.049103543
123 35 120.69452542 24.049652708
123 36 120.69494163 24.050163699
123 37 120.69537860 24.050602495
123 38 120.69596255 24.050935486
123 39 120.69693009 24.051476912
123 40 120.69764021 24.051532492
123 41 120.69885440 24.051264004
124 0 120.70169947 24.042122784
124 1 120.70172965 24.041824872
124 2 120.70167114 24.041551619
125 0 120.69851501 24.043832135
125 1 120.69868585 24.043105604
126 0 120.69879643 24.050692780
126 1 120.69885440 24.051264004
127 0 120.70210488 24.053444192
127 1 120.70066092 24.052549722
127 2 120.70057009 24.052429905
127 3 120.70040737 24.052305432
127 4 120.69974048 24.052026472
127 5 120.69917887 24.051727399
127 6 120.69885440 24.051264004
128 0 120.70530705 24.061351114
128 1 120.70589816 24.060864664
128 2 120.70576067 24.060654466
128 3 120.70490023 24.060598633
128 4 120.70438170 24.060651808
128 5 120.70377586 24.060461020
128 6 120.70324312 24.060216194
128 7 120.70219561 24.060263821
128 8 120.70085924 24.059985818
128 9 120.70057876 24.059883689
128 10 120.70022595 24.059636947
128 11 120.69951551 24.059635554
128 12 120.69933853 24.059364324
128 13 120.69933979 24.058820306
128 14 120.70023346 24.056404439
128 15 120.70062073 24.054775391
128 16 120.70080221 24.053633526
129 0 120.70430337 24.061647148
129 1 120.70397274 24.063111527
129 2 120.70398399 24.063899363
129 3 120.70409976 24.064472953
129 4 120.70426847 24.065006013
129 5 120.70401388 24.065206425
129 6 120.70332436 24.065241207
129 7 120.70259540 24.065395549
129 8 120.70196881 24.066324356
129 9 120.70170719 24.066969448
129 10 120.70244631 24.068011523
129 11 120.70286526 24.068707600
129 12 120.70349776 24.069352171
129 13 120.70453631 24.069961406
129 14 120.70576097 24.070085663
129 15 120.70689671 24.070399357
129 16 120.70794188 24.070604517
129 17 120.70837269 24.070625654
129 18 120.71028472 24.070796331
129 19 120.71120115 24.070996710
129 20 120.71339840 24.071646443
129 21 120.71446483 24.072113451
130 0 120.71446483 24.072113451
130 1 120.71558925 24.072278075
130 2 120.71641773 24.072442142
130 3 120.71715727 24.072662473
131 0 120.71446483 24.072113451
131 1 120.71488533 24.072978799
131 2 120.71540458 24.073517014
131 3 120.71638404 24.074345022
131 4 120.71725500 24.074974176
131 5 120.71813272 24.075327942
131 6 120.71871768 24.075554754
131 7 120.71922437 24.075878485
131 8 120.71993959 24.076058127
131 9 120.72052422 24.076442945
131 10 120.72092581 24.076908691
131 11 120.72140000 24.076988563
131 12 120.72164669 24.077318584
131 13 120.72177062 24.077639353
131 14 120.72179227 24.078431720
131 15 120.72179133 24.078867386
131 16 120.72202760 24.079253822
131 17 120.72234348 24.079428211
131 18 120.72257833 24.079977172
131 19 120.72258341 24.080830458
131 20 120.72298446 24.081844733
131 21 120.72308659 24.082802032
131 22 120.72365756 24.083482525
131 23 120.72435759 24.084680181
131 24 120.72499394 24.085265979
131 25 120.72572177 24.085612660
131 26 120.72634582 24.085841769
131 27 120.72681344 24.086212810
131 28 120.72785353 24.086573582
131 29 120.72888121 24.086695047
131 30 120.72951917 24.086529133
131 31 120.73030089 24.086027126
131 32 120.73067894 24.085657588
131 33 120.73091334 24.085563193
131 34 120.73187527 24.085971204
131 35 120.73268663 24.086731092
131 36 120.73303765 24.086871661
131 37 120.73452714 24.087145136
131 38 120.73627696 24.087121076
131 39 120.73677720 24.087638869
131 40 120.73691237 24.088196666
131 41 120.73621252 24.090148063
131 42 120.73612069 24.090563256
131 43 120.73567409 24.091688899
131 44 120.73529608 24.092857548
131 45 120.73524338 24.093227661
131 46 120.73546340 24.093776576
131 47 120.73626045 24.095184278
131 48 120.73658417 24.095983935
131 49 120.73650551 24.096270482
131 50 120.73543811 24.097410853
131 51 120.73481106 24.098606158
131 52 120.73474845 24.099527044
131 53 120.73509763 24.100800790
131 54 120.73555131 24.101636791
131 55 120.73629174 24.102272383
131 56 120.73688894 24.102977703
131 57 120.73757767 24.103421326
131 58 120.73891726 24.103816397
131 59 120.73919823 24.104114846
131 60 120.73934430 24.104846473
131 61 120.73916384 24.106525626
131 62 120.73910158 24.108123716
131 63 120.73898030 24.109721704
131 64 120.73884426 24.110786935
131 65 120.73823616 24.112393119
131 66 120.73855957 24.113373357
131 67 120.73897190 24.114166388
131 68 120.73951953 24.114564614
131 69 120.73983057 24.115129478
131 70 120.73990577 24.116177010
131 71 120.73970967 24.117375322
131 72 120.73955404 24.118020655
131 73 120.73941779 24.118429000
131 74 120.73917163 24.119597880
131 75 120.73889661 24.120439396
131 76 120.73812734 24.121076905
131 77 120.73773660 24.121748921
131 78 120.73757287 24.122364892
131 79 120.73752872 24.122832084
131 80 120.73749840 24.123152573
131 81 120.73737156 24.124743776
131 82 120.73691337 24.125995807
131 83 120.73532231 24.127421950
131 84 120.73528912 24.128313539
131 85 120.73537621 24.129017977
131 86 120.73559285 24.129360293
132 0 120.72043670 24.075630140
132 1 120.71839602 24.074730230
133 0 120.73780267 24.098220799
133 1 120.73745270 24.097549767
133 2 120.73711553 24.097011941
133 3 120.73698589 24.096749866
134 0 120.74827071 24.123285832
134 1 120.74924531 24.122962378
134 2 120.75063316 24.122612506
134 3 120.75272970 24.122074154
135 0 120.73559285 24.129360293
135 1 120.73561167 24.129343441
136 0 120.73559285 24.129360293
136 1 120.73578810 24.129668802
136 2 120.73776918 24.130805398
136 3 120.73817804 24.131212419
136 4 120.73876556 24.132064440
136 5 120.73929439 24.132672566
136 6 120.73972802 24.132998361
137 0 120.73559285 24.129360293
137 1 120.73460782 24.130242375
137 2 120.73412516 24.130589165
137 3 120.73382444 24.131270355
137 4 120.73377164 24.131604348
137 5 120.73378935 24.132031014
137 6 120.73399829 24.132320317
137 7 120.73457408 24.132513192
137 8 120.73496698 24.132680917
137 9 120.73518768 24.132931864
137 10 120.73549996 24.132982066
137 11 120.73568186 24.133113307
137 12 120.73618308 24.133161577
137 13 120.73739982 24.133188505
137 14 120.73867559 24.133064284
137 15 120.73972802 24.132998361
138 0 120.73210763 24.130657873
138 1 120.73223891 24.130143432
138 2 120.73261064 24.129543633
138 3 120.73293084 24.129106271
138 4 120.73360802 24.128507003
139 0 120.73167118 24.130663879
139 1 120.73171127 24.130162822
139 2 120.73183010 24.129576124
139 3 120.73222117 24.129064396
139 4 120.73282718 24.128688483
139 5 120.73361327 24.128497983
139 6 120.73433837 24.128212565
139 7 120.73530938 24.127433214
140 0 120.73972802 24.132998361
140 1 120.74003113 24.133251699
140 2 120.74026611 24.133820946
140 3 120.74039661 24.134362928
140 4 120.74040204 24.135408081
140 5 120.74019758 24.136389672
140 6 120.74016034 24.136868163
140 7 120.74010983 24.137515931
140 8 120.74029993 24.138464333
140 9 120.74055796 24.139658899
140 10 120.74086746 24.141092829
140 11 120.74162991 24.143367252
140 12 120.74182165 24.144200531
140 13 120.74219545 24.145325312
140 14 120.74227517 24.145442828
140 15 120.74284298 24.146274483
140 16 120.74306725 24.146606687
140 17 120.74369020 24.147551298
140 18 120.74430107 24.148545547
140 19 120.74430265 24.149062477
140 20 120.74256689 24.149939917
140 21 120.74147141 24.150929031
140 22 120.74104043 24.151621300
140 23 120.74077118 24.152471855
140 24 120.74116489 24.153337079
140 25 120.74167914 24.154134786
140 26 120.74254973 24.154971468
140 27 120.74304296 24.155676585
140 28 120.74334188 24.155905078
140 29 120.74381715 24.156212873
140 30 120.74421263 24.156671774
140 31 120.74431606 24.157006031
140 32 120.74422422 24.157412196
140 33 120.74401543 24.157637578
140 34 120.74378666 24.157930646
140 35 120.74318035 24.158557163
140 36 120.74259390 24.158865428
140 37 120.74116138 24.159127111
140 38 120.74092291 24.159420159
140 39 120.74056722 24.160123839
140 40 120.74015169 24.160682949
140 41 120.73942105 24.161110594
140 42 120.73770092 24.161918025
140 43 120.73713203 24.162345937
140 44 120.73693606 24.162679683
140 45 120.73676603 24.163036047
140 46 120.73660902 24.163419520
140 47 120.73650418 24.163778253
140 48 120.73637891 24.164279163
140 49 120.73637951 24.164586159
140 50 120.73604032 24.164872253
140 51 120.73554254 24.165033918
140 52 120.73536512 24.165169049
140 53 120.73498000 24.165949414
140 54 120.73469465 24.166671260
140 55 120.73439450 24.167483374
140 56 120.73434136 24.168045354
140 57 120.73434645 24.168408791
140 58 120.73450111 24.169172035
140 59 120.73473430 24.169657765
140 60 120.73482903 24.170102622
140 61 120.73477062 24.170833892
140 62 120.73456977 24.171512995
140 63 120.73425404 24.172489865
140 64 120.73408975 24.172886867
140 65 120.73396592 24.173277167
140 66 120.73370386 24.174100631
140 67 120.73355952 24.174590217
140 68 120.73326492 24.175084055
140 69 120.73295070 24.175918713
140 70 120.73309315 24.176266589
140 71 120.73353441 24.176982931
140 72 120.73365065 24.177436855
140 73 120.73368268 24.178005755
140 74 120.73366748 24.178290150
140 75 120.73360047 24.179533815
140 76 120.73356061 24.179917489
140 77 120.73340352 24.180323532
140 78 120.73309685 24.180769944
140 79 120.73216964 24.182104649
140 80 120.73164780 24.182557452
140 81 120.73134592 24.183728467
140 82 120.73095341 24.184623929
140 83 120.73084713 24.185578586
140 84 120.73062460 24.186162838
140 85 120.73051887 24.186927880
140 86 120.73020550 24.187333643
140 87 120.72965548 24.188813466
140 88 120.72984814 24.190080161
140 89 120.72967679 24.191034701
140 90 120.72819678 24.192330023
140 91 120.72769288 24.193218505
140 92 120.72743018 24.194233826
140 93 120.72767580 24.195105588
140 94 120.72809736 24.195697756
140 95 120.72881961 24.196145991
140 96 120.72989951 24.196579055
140 97 120.73069370 24.196686554
140 98 120.73146094 24.197177745
140 99 120.73177917 24.197401779
140 100 120.73200002 24.197627899
140 101 120.73206305 24.198160736
140 102 120.73207052 24.198339076
140 103 120.73226471 24.198887944
140 104 120.73229054 24.199043744
140 105 120.73232863 24.199508817
140 106 120.73210698 24.200102100
140 107 120.73163410 24.201527889
140 108 120.73163105 24.202983848
140 109 120.73191523 24.204119776
140 110 120.73195216 24.205659326
140 111 120.73182169 24.207144405
140 112 120.73177352 24.208478390
140 113 120.73197696 24.209763156
140 114 120.73214892 24.210725072
140 115 120.73259013 24.211443671
140 116 120.73334348 24.212447237
140 117 120.73435792 24.213142003
140 118 120.73490297 24.214086507
140 119 120.73499380 24.214278536
140 120 120.73491469 24.214743403
140 121 120.73461547 24.215201116
140 122 120.73421731 24.216037882
140 123 120.73412019 24.216579466
140 124 120.73420133 24.217362893
140 125 120.73426667 24.218421684
140 126 120.73434779 24.219065157
140 127 120.73442915 24.219519018
140 128 120.73446912 24.220124045
140 129 120.73413781 24.220915781
140 130 120.73372269 24.222352959
140 131 120.73367729 24.224355108
140 132 120.73375566 24.226321357
140 133 120.73391713 24.227983015
140 134 120.73434189 24.229545810
140 135 120.73436246 24.230234323
140 136 120.73438590 24.231024420
140 137 120.73454152 24.231358772
140 138 120.73472329 24.231693169
140 139 120.73493076 24.232099845
140 140 120.73491727 24.232375212
140 141 120.73466848 24.232970707
140 142 120.73449842 24.233293204
140 143 120.73441972 24.233554914
140 144 120.73452337 24.233877889
140 145 120.73441613 24.235288515
140 146 120.73428480 24.235848096
140 147 120.73413341 24.236441502
140 148 120.73397580 24.237061984
140 149 120.73354992 24.238393046
140 150 120.73309795 24.239988165
140 151 120.73304272 24.241457570
140 152 120.73313908 24.241807620
140 153 120.73332142 24.242392580
140 154 120.73353888 24.243695423
140 155 120.73391740 24.244357473
140 156 120.73408569 24.244895004
140 157 120.73416036 24.245536207
140 158 120.73436811 24.245895481
140 159 120.73471950 24.246063134
140 160 120.73544891 24.246100521
140 161 120.73631112 24.246280344
140 162 120.73725595 24.246692806
140 163 120.73792021 24.247061892
140 164 120.73882246 24.247758691
140 165 120.73976433 24.248498441
140 166 120.74059650 24.249312489
140 167 120.74148114 24.249984412
140 168 120.74247481 24.250615884
140 169 120.74298941 24.251126903
140 170 120.74330534 24.251495376
140 171 120.74348792 24.252145785
140 172 120.74370888 24.252374145
140 173 120.74450506 24.253208427
140 174 120.74546439 24.254024919
140 175 120.74554218 24.254216919
140 176 120.74558938 24.254469815
140 177 120.74549436 24.254896286
140 178 120.74543098 24.255119652
140 179 120.74512840 24.255839223
140 180 120.74470699 24.257039397
140 181 120.74465371 24.257445621
140 182 120.74490131 24.258060021
140 183 120.74597484 24.259271728
140 184 120.74659869 24.260202774
140 185 120.74700688 24.261092828
140 186 120.74742242 24.261847455
140 187 120.74837529 24.262783555
140 188 120.74912009 24.263577096
140 189 120.75029700 24.264454863
140 190 120.75070217 24.264864098
140 191 120.75104143 24.265451550
140 192 120.75125019 24.265885292
140 193 120.75141885 24.266677878
140 194 120.75174464 24.267470720
140 195 120.75197024 24.268030897
140 196 120.75221065 24.268728793
140 197 120.75252260 24.269122070
140 198 120.75300952 24.269763933
140 199 120.75323436 24.270001314
141 0 120.74911151 24.253204807
141 1 120.74895241 24.253671805
141 2 120.74882873 24.254041798
141 3 120.74866997 24.254411732
141 4 120.74861660 24.254716379
141 5 120.74845777 24.255120173
142 0 120.75323436 24.270001314
142 1 120.75462902 24.271021610
142 2 120.75533739 24.271675109
142 3 120.75613097 24.273247459
142 4 120.75633454 24.273428369
142 5 120.75661912 24.273663583
142 6 120.75693242 24.273846925
142 7 120.75735936 24.274161371
142 8 120.75789950 24.274920682
142 9 120.75818398 24.275207811
142 10 120.75861078 24.275601258
142 11 120.75900897 24.276071407
142 12 120.75921354 24.276459985
142 13 120.75943518 24.276778614
142 14 120.75989056 24.277117928
142 15 120.76017057 24.277172545
142 16 120.76057442 24.277249929
142 17 120.76217407 24.277606835
142 18 120.76307325 24.277572123
142 19 120.76377684 24.277609334
142 20 120.76496309 24.277805300
142 21 120.76570367 24.278068289
142 22 120.76630365 24.278292685
142 23 120.76717584 24.278713880
142 24 120.76791324 24.278778212
142 25 120.77109837 24.278597943
142 26 120.77160655 24.278612252
142 27 120.77181738 24.278709632
142 28 120.77200407 24.278797946
142 29 120.77266997 24.279002100
142 30 120.77349632 24.279599259
143 0 120.75323436 24.270001314
143 1 120.75387348 24.271286749
143 2 120.75459939 24.272423341
143 3 120.75507072 24.273182551
143 4 120.75554281 24.274104286
143 5 120.75567351 24.274248963
143 6 120.75623860 24.274588463
143 7 120.75719432 24.275244608
143 8 120.75783839 24.275735467
143 9 120.75806698 24.275957046
143 10 120.75820237 24.276225879
143 11 120.75801336 24.276557400
143 12 120.75803911 24.276857661
143 13 120.75833914 24.277720423
143 14 120.75866294 24.278134022
143 15 120.75894758 24.278344402
143 16 120.75938135 24.278555017
143 17 120.75971599 24.279022806
143 18 120.76011122 24.279763821
143 19 120.76043637 24.280123243
143 20 120.76148054 24.280668893
143 21 120.76176703 24.280800265
143 22 120.76230083 24.281026830
143 23 120.76278689 24.281185599
143 24 120.76348321 24.281419185
143 25 120.76372007 24.281674627
143 26 120.76416094 24.282054537
143 27 120.76441942 24.282517683
143 28 120.76465598 24.282770866
143 29 120.76517231 24.283295356
143 30 120.76547725 24.284031703
143 31 120.76559167 24.284329842
143 32 120.76578594 24.284987013
143 33 120.76622584 24.285150215
143 34 120.76658075 24.285071755
143 35 120.76695925 24.284724713
143 36 120.76717011 24.283968844
143 37 120.76735635 24.283628279
143 38 120.76788792 24.282805180
143 39 120.76834431 24.282697527
143 40 120.76882651 24.282614741
143 41 120.76907422 24.282579001
143 42 120.76938712 24.282495957
143 43 120.76968694 24.282412891
143 44 120.77009504 24.282449626
143 45 120.77067701 24.282606258
143 46 120.77143240 24.282869242
144 0 120.79594999 24.272389656
144 1 120.79639301 24.272426367
144 2 120.79888211 24.272179120
144 3 120.80055921 24.272436404
144 4 120.80140908 24.272814485
144 5 120.80225518 24.273341538
144 6 120.80337460 24.274072097
144 7 120.80463688 24.275195601
144 8 120.80517895 24.275385909
144 9 120.80636423 24.275746334
144 10 120.80743726 24.275939567
144 11 120.80832315 24.276132557
144 12 120.80956233 24.276483995
144 13 120.81089663 24.276932606
144 14 120.81212955 24.277471371
144 15 120.81320076 24.278084418
144 16 120.81415056 24.278586703
144 17 120.81533320 24.279319508
144 18 120.81705984 24.280432186
145 0 120.78857654 24.273851338
145 1 120.78978800 24.273880105
145 2 120.79120627 24.273936235
145 3 120.79265413 24.273965304
145 4 120.79386568 24.273939864
145 5 120.79484059 24.274076621
146 0 120.77292528 24.280569042
146 1 120.77498817 24.280721091
147 0 120.81551146 24.283448318
147 1 120.81707776 24.283396036
147 2 120.81893949 24.283398266
147 3 120.82044638 24.283562579
147 4 120.82174637 24.283753722
147 5 120.82283947 24.283971700
147 6 120.82425734 24.284406747
148 0 120.81299591 24.285964384
148 1 120.81080968 24.285555365
148 2 120.81013007 24.285500343
148 3 120.80886003 24.285038263
148 4 120.80823273 24.284899778
148 5 120.80812148 24.284874807
148 6 120.80590491 24.285007430
148 7 120.80503434 24.284821217
148 8 120.80455714 24.284764172
148 9 120.80222713 24.284300670
148 10 120.80079472 24.283565179
148 11 120.79973172 24.283022031
148 12 120.79902229 24.282463543
148 13 120.79821721 24.281954585
148 14 120.79637021 24.279778348
148 15 120.79558975 24.278905985
148 16 120.79504305 24.278532795
148 17 120.79456710 24.278477977
148 18 120.79364193 24.278499297
148 19 120.79054696 24.278813342
148 20 120.78952013 24.278884157
148 21 120.78662573 24.278248079
148 22 120.78564506 24.277955509
148 23 120.78430936 24.277833983
148 24 120.78306513 24.277866072
148 25 120.78190332 24.277485184
148 26 120.78045059 24.277316053
148 27 120.78009373 24.277286192
148 28 120.77939560 24.277027849
148 29 120.77862717 24.276837119
148 30 120.77779327 24.276774956
148 31 120.77680301 24.276798335
148 32 120.77470502 24.276770410
148 33 120.77409276 24.276697268
148 34 120.77379477 24.276629106
148 35 120.77351996 24.276509060
148 36 120.77272070 24.276699737
149 0 120.83060790 24.286689312
149 1 120.83276396 24.287639764
149 2 120.83497884 24.288834037
149 3 120.83614742 24.289541835
149 4 120.83738338 24.291130041
149 5 120.83842313 24.293318469
149 6 120.83879328 24.295178872
149 7 120.83904433 24.295912758
149 8 120.83940243 24.296233673
149 9 120.83984537 24.296532103
149 10 120.84067221 24.297074723
149 11 120.84141017 24.297806858
149 12 120.84270957 24.298620834
149 13 120.84318228 24.298756761
149 14 120.84365473 24.299109385
149 15 120.84400879 24.299597324
149 16 120.84450977 24.300789688
149 17 120.84474279 24.303607027
149 18 120.84468252 24.304555028
149 19 120.84450390 24.305611257
150 0 120.80312376 24.287143766
150 1 120.80138031 24.287060235
150 2 120.80005084 24.286814704
150 3 120.79872117 24.286704599
150 4 120.79830762 24.286595700
150 5 120.79653691 24.285076439
150 6 120.79541486 24.284506095
150 7 120.79473789 24.284256880
150 8 120.79432824 24.284308244
150 9 120.79361240 24.284395308
150 10 120.79263702 24.284502330
150 11 120.79219393 24.284393375
150 12 120.79148558 24.283850655
150 13 120.79080621 24.283660108
150 14 120.79015590 24.283767562
