120.8328	24.3126	-7.5	4.1	-0.9	0.1	0.1	0.2
120.7432	23.984	-13.4	7.9	0.1	0.1	0.1	0.2
120.8567	23.8098	-25.8	12	6.3	0.1	0.1	0.3
120.7351	21.9695	-51.4	3.7	-1.6	0.1	0.1	0.3
121.1377	24.9197	0.2	4.9	2	0.1	0.1	0.3
120.348 	23.0685	-23	1	8.8	0.2	0.2	0.7
120.3127	23.034	-24.2	-0.2	5.8	0.2	0.2	0.7
120.9283	24.7852	-2.7	1.8	-1.1	0.3	0.3	0.9
120.9232	24.5466	-9.3	6.5	1.9	0.3	0.3	1.1
121.5585	25.1655	2.3	-5.9	-3.6	2.9	3	8
121.391 	23.6074	-30.1	24.2	-10.9	0	0	0.1
121.007 	24.203	-15.7	10	8.6	0.2	0.2	0.7
120.5888	23.6459	-7.3	6.4	-1.3	0	0	0
121.0066	24.2022	-14.1	13.5	6.6	0	0	0.1
121.1584	23.0483	-32.7	30	39.8	4.9	4.2	12.7
121.6871	24.6095	21.2	-1.2	-0.8	0	0	0
121.014 	24.8273	-0.6	3.7	-3.4	0.1	0.1	0.1
120.9846	24.7925	-0.8	5.1	-1.7	0	0	0.1
120.7465	22.0039	-50.8	3.1	-3.8	0	0	0
121.5809	25.2944	2.8	3.3	-2.2	0	0	0
120.7741	24.6464	-0.7	3.8	-1.7	0	0	0
120.7742	24.6464	-0.8	4.8	-1.3	0.2	0.2	0.7
120.3478	23.6866	-1.3	4	-46	0	0	0.1
120.7741	24.6464	-0.8	5.2	0	0.1	0.1	0.4
120.9942	23.793	-34.3	15.7	4.9	0	0	0.1
120.4791	23.9484	2	8	-29.9	0	0	0.1
121.3081	24.3377	-6.8	12.5	6.9	0	0	0.1
120.1349	23.1884	-1.1	-0.3	-9.4	0	0	0
120.8949	24.1708	-18.3	6.8	-3.4	0	0	0.1
121.4051	23.5553	-38	31.9	-14.7	0	0	0.1
121.0143	24.8278	0.5	4.3	-2.3	0	0	0
121.0265	24.2806	-16.2	13.9	-4.8	0	0	0.1
121.6135	23.9754	-22.2	14.6	-5.4	0	0	0.1
121.2726	24.1435	-18.7	18.3	3.7	0	0	0
121.7494	24.309	6.5	-9.6	-2.8	0	0	0.1
119.6694	23.5664	0.5	1.1	-1.7	0	0	0
120.2866	23.7294	-0.2	2.8	-25.5	0	0	0.1
121.0294	24.0923	-22.4	12.4	4.2	0	0	0.1
121.3454	23.4946	-30.1	20.4	-9.5	0.1	0.1	0.2
121.519 	24.5278	11.2	21.8	-3.5	0.1	0.1	0.3
120.2793	23.3607	-4.4	2.5	-9	0	0	0
121.7566	24.764	9.1	-2.8	-8	0	0	0
120.5474	23.5137	-12.9	5.1	1.1	0	0	0
120.5767	23.6153	-8.7	6	-0.3	0	0	0
119.6134	23.7414	0.5	0.9	-1.6	0	0	0
120.6228	22.33	-53.5	2.2	0.1	0	0	0
121.391 	23.4929	-35.5	24.9	-12.4	0.1	0.1	0.2
118.4474	24.4171	2	1.3	-2	0	0	0
118.4218	24.5037	2	1.5	-1.3	0	0	0
120.524 	23.423	-13.3	5.4	1.3	0	0	0
121.3714	23.5316	-31.4	25.4	-9.8	0	0	0
121.3589	23.3411	-42	46.5	5.6	0	0	0
120.6809	23.7612	-9.7	3.9	7.1	0.1	0.1	0.4
121.4239	23.492	-44.6	42.5	-0.8	0	0	0.1
120.5542	23.5224	-13.3	5.5	-0.3	0	0	0
121.3182	23.3417	-30.1	25.3	-11.7	0	0	0
120.8754	24.6839	-2.1	5	1.6	0	0	0
120.4973	23.2197	-24.8	2.2	10.3	0	0	0.1
121.2263	24.2425	-9	18.8	2.9	0	0	0
119.971 	25.9597	1.2	1.5	-1.6	0	0	0
121.1165	23.9876	-37.1	14.4	5.1	0.1	0	0
120.2883	22.6145	-45.4	-20.3	-2.9	0	0	0
120.633 	22.8102	-57.9	0.5	4	0.1	0.1	0.1
120.327 	23.1712	-12	0.8	-4.8	0.2	0.1	0.3
120.782 	21.9494	-46.8	9.9	2.7	0	0	0
121.1168	23.9877	-29.6	12	0.9	0.1	0.1	0.2
120.253 	22.8559	-42.9	-9.5	4.5	0.2	0.2	0.5
118.2892	24.4074	3.6	1.9	-2.6	0.8	0.9	3.1
118.334 	24.4505	0.5	1.6	-1.4	0.1	0.1	0.2
120.508 	23.3311	-24.5	4.6	5.7	0.2	0.2	0.4
118.3886	24.4638	1.8	0.8	-1	0	0	0
121.5057	23.4722	-48.5	50	-8.4	0	0	0.1
121.176 	24.7767	-1.3	5.6	-1.7	0	0	0
120.3343	23.6266	-1.6	5.2	-44.9	0	0	0.1
121.1634	23.0496	-35.9	18	-12.6	1	0.9	3.2
121.1643	23.0497	-29.2	16.1	-6.4	0	0	0.1
120.507 	23.331	-23.3	4.7	6.4	0	0	0.1
121.0804	25.041	0.5	2.5	1.8	0	0	0.1
120.698 	23.9462	-6.4	3.8	-4.6	0	0	0
120.6975	23.9457	-10.3	-1.7	-11	0.1	0.1	0.1
120.7399	23.5294	-26	6.1	4.8	0	0	0.1
121.5581	22.0373	-68.1	49.2	1.1	0	0.1	0.1
120.6873	22.4119	-54	3.4	-2.9	0	0	0.2
120.5122	22.4323	-47.7	-5.7	-45	0.6	0.5	2
118.2393	24.4407	1.2	1.2	-1.3	0	0	0
120.635 	22.9938	-57.1	-1.8	1.7	0.2	0.2	0.5
120.6354	22.9929	-51.1	1.5	2.8	0.1	0	0.2
120.3292	22.8833	-28.8	-3	-0.9	0.1	0.1	0.2
120.5279	22.7586	-56	-2	-2.2	0	0	0
120.3687	22.3462	-51.9	-25	-0.1	0.2	0.2	0.4
120.3691	22.3467	-50.7	-23.7	-2.2	0.2	0.1	0.5
120.7818	24.3431	-2.9	2.3	1.3	0	0	0.1
120.4026	22.9946	-22.7	-5.5	10.4	0	0	0.1
121.9178	25.1003	3.5	2.6	-1.2	0.1	0.1	0.2
121.9181	25.0974	3.8	1.8	0.2	0	0	0
120.5922	23.7574	-3.6	3.8	-3.6	0	0	0.1
121.3782	25.0764	3	5	-4.4	0	0	0.1
121.1306	22.9063	-38.7	23.7	1.6	0	0	0
120.7012	23.4686	-24.7	6.1	2.6	0	0	0
121.1822	24.0293	-23.8	11.8	8	0	0	0
120.6342	24.1534	-3.1	3	-2.9	0	0	0.1
120.6341	24.1533	-28.3	11.7	-3.1	0.1	0.1	0.2
121.7716	24.7	15.1	-5.1	-7.1	0	0	0
121.4759	22.6581	-66.8	48.4	2.7	0	0	0
120.7477	23.7523	-18.8	10.4	1.9	0.1	0	0.2
120.3488	23.227	-7.1	3.4	0.1	0.1	0.1	0.2
120.4351	24.06	-2.1	-0.6	-5.7	0	0	0
121.186 	24.0352	-21.5	10.5	-0.7	0	0	0.2
120.6521	22.7076	-59	2.6	1.7	0	0	0.1
119.9231	26.1694	0.8	1.9	-3.1	0	0	0
120.6967	23.2404	-34.1	4.3	7.7	0.1	0.1	0.2
120.1999	23.6526	-1.8	3.3	-33.2	0.1	0.1	0.4
120.8263	23.2636	-32.9	5.9	4.3	0	0	0.1
121.1725	24.0822	-29.2	17.8	6	0	0	0.1
120.8103	24.5834	-2.9	3.6	-1.2	0	0	0
120.7209	23.2754	-31.3	6.5	3.7	0	0	0
120.2632	22.7959	-25.3	-5.4	-1.3	0	0	0.1
120.554 	22.9	-52	-0.4	-0.1	0.1	0.1	0.2
120.5538	22.9	-45.2	8.3	4.1	0.3	0.1	0.4
121.0269	23.2005	-32.7	6.8	3.4	0.1	0	0.1
120.5573	23.5779	-10	6.7	1.7	0	0	0
120.8372	22.1762	-47.4	10.3	9.9	0.1	0.1	0.5
119.9332	26.1571	1.6	1.7	-0.3	0	0	0
121.8102	24.4493	9.3	-15.5	-5	0	0	0.1
120.2744	23.102	-6.6	0.3	-1.3	0	0	0
120.3263	22.7282	-55.9	-14.5	6.9	0.1	0	0.2
120.2758	22.9385	-22.5	-0.4	2.6	0	0	0
120.9973	24.7888	-0.7	1.7	-0.2	0	0	0.1
121.5508	23.8972	-26.5	18.5	-6.6	0	0	0
120.4201	22.9081	-37	-2.8	9.8	0	0	0.1
121.28  	24.05	-20.5	18.5	0.3	0	0	0
121.453 	23.4062	-44.1	47.9	-3.6	0	0	0.1
121.4121	23.2433	-48.8	47.7	-3.1	0.1	0.1	0.2
121.5616	24.6348	6.3	6.8	2.2	0	0	0.1
120.4403	23.397	-9.9	2.7	-6.8	0	0	0.1
120.5714	22.5039	-55.8	0.6	-9.9	0	0	0
121.4139	23.2443	-48.9	48.5	-2.6	0	0	0.1
121.3828	24.4282	-3	10.6	11.4	0	0	0.1
120.8009	24.2258	-13	5	1.4	0	0	0
121.5368	25.0213	-0.3	2.6	2.4	0.1	0.1	0.4
120.4276	23.733	-3.3	2.4	-30.9	0.1	0.1	0.2
120.636 	23.9157	-4.1	3	-2.2	0	0	0
119.5637	23.5652	3.1	0.4	1.6	0	0	0
120.9231	24.708	-2.5	5.1	-1.2	0.1	0.1	0.4
120.7029	23.1086	-41.6	4.5	13.5	0	0	0
120.9503	24.7149	-1.7	5.6	0	0	0	0
120.169 	23.294	-2.4	1.7	-17.3	0	0	0.1
121.1231	22.8011	-49.9	8.2	-2.2	0.1	0.1	0.1
120.976 	24.5388	-3.8	6.8	-3.9	0	0	0.1
121.6103	24.0179	-18.5	9.5	-1.3	0	0	0.1
121.4543	23.3195	-48.3	51.4	-3	0	0	0.1
120.6406	23.7561	-4.3	3.9	-5.2	0	0	0
120.3055	23.5799	-1	3.7	-20.2	0	0	0
121.0864	24.5788	-4.5	10.1	-0.3	0.1	0.1	0.3
121.0866	24.5789	-1.6	9.9	-0.1	0	0	0
120.982 	23.9739	-26	12	0.6	0	0	0.1
121.714 	24.9336	2.2	2.1	0.8	0	0	0.1
122.0794	25.6275	2.2	2.5	0.6	0	0	0
121.4   	24.01	-19.1	15.2	6.8	0	0	0
120.4653	22.4739	-45.2	-14.7	-8.2	0.2	0.2	0.7
120.4597	22.6499	-55.5	-7.1	2.9	0	0	0.1
120.5262	23.9697	-2.8	1.8	-16	0.2	0.2	0.4
120.5201	23.9649	-0.8	1.2	-13.2	0	0	0.1
120.5086	23.4589	-12.5	4.5	0.6	0	0	0.1
120.5956	23.1731	-29.9	7.7	7.2	0.1	0.1	0.4
120.3395	23.2054	-7.4	1.6	-1	0	0	0
120.4883	23.0595	-34.1	2	5.2	0	0	0.1
120.8029	24.1795	-15.7	3.2	-0.7	0	0	0
119.5924	23.6553	0	0	0	0	0	0
121.4544	23.3194	-49.9	50.6	-5.4	0.2	0.1	0.3
120.5285	23.1849	-31.3	3.8	6.1	0.1	0.1	0.3
121.6139	25.0405	3.2	2.7	-0.8	0	0	0
121.5582	22.0372	-69.3	52.2	3.9	0	0	0.1
120.4752	23.5644	-6.3	3.1	0	0	0	0
121.1894	22.8208	-52.8	43.1	1.7	0	0	0.1
121.1129	22.9517	-31	13.7	-2.4	0	0	0.1
120.3341	23.0508	-15.1	-3.3	2.4	0	0	0
120.9341	23.9544	-26	11.9	5.5	0	0	0
120.5033	22.9423	-46.1	-0.4	1.1	0	0	0.1
120.7676	23.746	-24.6	10.8	-0.2	0	0	0
120.6062	22.645	-52.7	2.2	-0.3	0	0	0
120.2995	22.6476	-40.7	-20.4	1.4	0.1	0.1	0.3
120.7692	24.4136	-3.4	4.6	1.5	0.2	0.2	0.4
120.6406	22.7173	-56.4	2.1	1.3	0	0	0
120.7687	24.4143	-2.3	3.8	-5.2	0	0	0.2
121.5009	25.2608	1.5	2.7	-3	0	0	0
120.7686	23.6645	-22.9	12.8	1.3	0	0	0.1
120.4118	22.4795	-46.5	-16.2	-4	0.1	0.1	0.2
120.1247	23.3014	-3.9	2.3	-19.7	0	0	0.1
121.6516	24.1278	-11.9	4.1	-3.4	0	0	0.1
121.0102	24.9329	0	1.8	-2.2	0	0	0
120.3497	22.5813	-44.8	-17.5	-2.9	0	0	0.1
120.6919	24.2716	-3.1	3.7	-4.3	0	0	0
121.1995	23.1089	-28	18	-9.1	0	0	0.1
120.922 	24.8451	-0.4	3.3	-2.1	0	0	0
120.5783	24.1444	-1	2.8	-4.7	0	0	0
121.5622	25.2915	1.4	3.1	-1.6	0	0	0
121.5627	23.7876	-25.9	31.1	-16	0	0	0.1
120.3478	23.0214	-19.7	-2.8	2.2	0	0	0.1
121.6544	24.1257	-12.1	5.5	-2.7	0	0	0.1
120.646 	23.1604	-34.2	3.4	8.9	0	0	0.1
121.5424	24.9668	2.9	4	-2.2	0	0	0.1
121.2546	22.9083	-49.9	43.9	-1.4	0	0	0.1
120.8532	23.6965	-26	11.8	6.6	0	0	0.1
120.4982	23.8538	-4.1	-0.6	-27.1	0	0	0.1
120.4813	23.4285	-12	3.7	-0.2	0	0	0.1
120.2472	23.5732	-2.7	3.3	-36.7	0.4	0.4	1.3
121.4414	23.8119	-25.4	19.2	-2.3	0	0	0.1
121.6356	24.7531	5.2	1.8	-0.4	0	0	0
121.5982	23.8703	-23.1	28.8	-14.7	0	0	0.1
120.9858	24.3978	-8.1	8.2	-1.8	0	0	0
121.4849	24.205	-6.8	10.2	11	0	0	0.1
120.3944	23.9379	-0.7	1.9	-26.3	0	0	0.1
120.3778	23.4141	-7.7	3.8	-0.9	0	0	0
120.9793	24.6356	-0.8	6.8	-0.5	0	0	0.1
121.8679	24.5939	21.2	-21.5	-5.7	0	0	0.1
120.2999	23.4776	-3.3	2.2	-5.7	0	0	0
121.8671	24.5924	21.2	-23.5	-5.6	0	0	0
120.9091	24.2915	-8.3	4.4	1.2	0.2	0.1	0.4
120.9076	24.2911	-5.8	3.9	3.4	0	0	0.1
120.9084	23.8812	-24.9	13.1	5.7	0.1	0	0.1
120.9868	23.248	-1.5	7.6	-27.4	0.1	0.1	0.4
121.3236	23.0203	-44.6	48.4	5.9	0.1	0.1	0.1
121.2768	23.016	-42.9	48	6.8	0.1	0.1	0.2
121.2674	23.155	-41.6	46.8	16.1	0	0	0.1
121.2402	23.1548	-41.7	43.9	14.5	0	0.1	0.1
121.2274	23.1555	-25.4	17.8	-10.4	0.1	0	0.1
121.219 	23.0953	-43.7	29.2	0.2	0.1	0	0.2
121.174 	23.0058	-51.2	24.5	2.6	0.1	0.1	0.3
121.0799	22.9025	-29.2	5.4	0.4	0.1	0.1	0.2
120.5351	24.2908	-1.1	2.5	-3.3	0	0	0
121.6732	25.0345	4.1	2.3	-1.2	0	0	0
121.4313	25.1787	0.5	4.3	-0.6	0.2	0.2	0.5
121.4269	25.1815	-0.1	0.7	-1.5	0	0	0.1
121.2309	23.1256	-34.3	20.4	-12.1	0	0	0
120.6069	23.5613	-17	6.1	2.3	0	0	0
121.2374	23.1271	-45.5	43.4	9.3	0	0	0
120.5854	23.2508	-29.4	6.8	5.5	0	0	0.1
120.1888	23.7203	2	2.2	-13.7	0	0	0.1
120.6951	24.4613	-2.5	3.1	-1.6	0	0	0.1
120.8871	23.4814	-41	13.5	-0.3	0	0	0.2
120.7642	23.1593	-35.5	5.5	10.5	0	0	0.1
120.9874	24.798	-0.8	4.1	-1.9	0	0	0
121.2308	24.9474	1	4.3	-0.7	0	0	0
120.655 	24.3562	-2	1.5	-2.2	0	0	0
120.9157	23.2778	-24.9	7.2	1.3	0.1	0.1	0.2
121.2956	24.6071	-1.6	10	1.9	0	0	0
120.9407	24.465	-6	8.8	-2.5	0	0	0.1
120.3898	23.688	-1.1	0.9	-50.4	0	0	0.2
120.9599	22.6489	-31.8	13.5	-1.7	0	0	0.1
121.0075	22.6161	-32.4	11.2	-3.7	0	0	0.1
120.9873	24.798	-0.7	3.8	-1.1	0	0	0
120.9248	24.662	-2.2	4.9	-0.8	0	0	0
121.6328	25.2569	3	2.9	-2.1	0	0	0
120.3519	22.9042	-28	-5.6	0.3	0	0	0.1
120.7041	24.4728	-1.3	3.5	-0.8	0	0	0
120.7194	23.6343	-19.5	7.7	3	0	0	0
